Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-05-18,240.4266815185547,241.04696538059724,240.07224518671268,240.6836593518876,64368000
2018-05-21,242.23426818847656,242.77480573935622,241.52539574069226,241.91528369949876,58025900
2018-05-22,241.56089782714844,243.01412196497793,241.23304353896373,242.75714412757947,52966400
2018-05-23,242.22544860839844,242.25205769640226,240.12538582956066,240.28490514880306,64694200
2018-05-24,241.72918701171875,242.10136263108603,239.93926646957388,241.82667252416655,76043800
2018-05-25,241.1531982421875,241.78232451062988,240.6481124720621,241.1531982421875,56374800
2018-05-29,238.3797607421875,240.28490655418898,237.2632877514973,239.52284282103713,115908600
2018-05-30,241.56089782714844,242.00395000939997,239.62035414730505,239.69123059809127,69678400
2018-05-31,240.08111572265625,241.4545666540037,239.47857125224309,241.15329441879712,93519900
2018-06-01,242.43807983398438,242.73935197386,241.31271035430896,241.38361382354455,71258400
2018-06-04,243.59007263183594,243.84705045682625,243.0229799276507,243.26221835948164,45385200
2018-06-05,243.76739501953125,244.1484135296262,242.95216684182847,243.7230735618985,51135000
2018-06-06,245.80538940429688,245.91171762043192,243.75849011840504,244.37877410154488,62732200
2018-06-07,245.7787322998047,246.58509041495313,244.86604600098937,246.29268790986913,72969400
2018-06-08,246.50537109375,246.558535191367,245.1496325209988,245.31799451070557,72139700
2018-06-11,246.8332061767578,247.55094848051766,246.61168010666512,246.72687798979436,58892500
2018-06-12,247.1522674560547,247.5155464872786,246.50540146633406,247.2497259664411,72329000
2018-06-13,246.36355590820312,247.64841784757283,246.15974220198962,247.3914400513479,79070600
2018-06-14,246.98388671875,247.51552772011485,246.3901848782126,247.23199486664026,77097600
2018-06-15,246.66879272460938,247.00702872944925,245.08444551498079,246.19704965553981,120041600
2018-06-18,246.16143798828125,246.28606268998453,244.72841689781526,245.2090423276186,52917600
2018-06-19,245.2179412841797,245.44046210204192,243.46447615289787,243.8828163770063,97531500
2018-06-20,245.6363067626953,246.30386928491558,245.29807073866021,245.903320906308,53785500
2018-06-21,244.09645080566406,245.64521431574502,243.5980062994644,245.62739526418824,71061400
2018-06-22,244.5414581298828,245.47606182010338,244.31893732219,245.3603466539936,54898500
2018-06-25,241.21255493164062,243.54456864427982,239.52140223007044,243.38436018230868,137854200
2018-06-26,241.7466278076172,242.6011001631915,241.0256625133535,241.78223874502882,68547400
2018-06-27,239.7439422607422,243.76710899754366,239.59261614795705,242.33408792303402,105110700
2018-06-28,241.1146697998047,241.8801283728856,238.97844822346062,239.69053113663722,76650500
2018-06-29,241.4617919921875,243.5801945524205,241.34607681925587,242.209458690531,97592500
2018-07-02,241.97802734375,242.13826297809277,239.6460134974039,239.88635336732506,63554800
2018-07-03,241.12353515625,242.97492343675395,240.69631260165968,242.87700015920447,42187100
2018-07-05,243.090576171875,243.15288850644117,241.1769029885616,242.25392306944585,56925900
2018-07-06,245.146728515625,245.52054825071224,242.7345834701944,243.11733989274302,66493700
2018-07-09,247.3541717529297,247.4075745839448,246.1080604239275,246.1525537287102,50550400
2018-07-10,248.24423217773438,248.34215546765856,247.51435733716212,247.80810004374746,51966800
2018-07-11,246.42843627929688,247.47875516139752,246.12581123299168,246.68656802824566,77054700
2018-07-12,248.6625518798828,248.71595470154313,247.08711431453372,247.69236440214056,60124700
2018-07-13,248.85836791992188,249.1609929596388,248.03059703217986,248.48454817334755,48216000
2018-07-16,248.63589477539062,249.04532553547426,248.19085307345935,248.90293609446329,48201000
2018-07-17,249.64166259765625,250.03330142013854,247.8080931847557,247.86149600935,52315500
2018-07-18,250.1667938232422,250.27359946617253,249.27671058124298,249.72175220224258,44593500
2018-07-19,249.2233123779297,249.8819652969949,248.7426598126518,249.49923601500757,61412100
2018-07-20,248.93849182128906,249.6505747620514,248.77828334581258,249.01859605902732,82337700
2018-07-23,249.4013671875,249.60606897491567,248.3866591234475,248.73380467057754,47047600
2018-07-24,250.6564178466797,251.50200809245095,249.7841533438783,250.81665353122207,68026900
2018-07-25,252.7926025390625,253.11301953412732,250.3626650070592,250.40715831308805,78882900
2018-07-26,252.1962127685547,252.8815671683263,251.9736919313731,252.07161522459083,57919500
2018-07-27,250.48727416992188,252.62346882726877,249.561579858569,252.52554553161963,76768700
2018-07-30,249.17877197265625,250.7275078574232,248.6535990458272,250.56729942034667,63742500
2018-07-31,250.4070281982422,251.0211876161814,249.56146568072649,249.94419483591284,68570500
2018-08-01,249.98876953125,251.11919264759544,249.33902614065548,250.6118386739531,53853300
2018-08-02,251.35061645507812,251.51970727871367,248.47563784232165,248.6803667640471,63426400
2018-08-03,252.42752075195312,252.48092355393143,251.2970980626709,251.47512551138186,53935400
2018-08-06,253.35337829589844,253.66488578766084,252.071655893884,252.46329480356576,39400900
2018-08-07,254.18992614746094,254.5726825341171,253.8873011454216,254.02083534432882,43196600
2018-08-08,254.08309936523438,254.48364760224604,253.62026595885698,254.0208141958686,42114600
2018-08-09,253.7360076904297,254.53707708521864,253.60250065182848,254.14543832986726,35717000
2018-08-10,252.03587341308594,252.8369425783398,251.32379080594714,252.2940050558721,77076000
2018-08-13,251.09249877929688,252.92606816347035,250.79875608544407,252.31190852707198,65732900
2018-08-14,252.69464111328125,252.93498098651025,251.43073805029013,251.82237687174307,43842000
2018-08-15,250.8076171875,251.48408904207238,249.36568689806373,251.34167248515288,102925400
2018-08-16,252.83705139160156,253.7093427745636,252.21398223760215,252.24959317407843,69967900
2018-08-17,253.7271270751953,254.17216869669298,252.2228842214784,252.63231490756448,65618500
2018-08-20,254.2701416015625,254.53715576129753,253.7271765925143,254.18112782725407,39807500
2018-08-21,254.86647033691406,255.72985229718822,254.30571346455605,254.78636609274704,67272000
2018-08-22,254.71519470214844,255.24034068190818,254.19002155919728,254.45706289406604,44993300
2018-08-23,254.37686157226562,255.400451724015,254.05641752534294,254.53707001413642,49204900
2018-08-24,255.90774536132812,256.05016188607226,254.9019473300054,254.95535013138763,57487400
2018-08-27,257.9283752441406,258.03518090962405,256.9492780385584,257.10948653678355,57072400
2018-08-28,258.0529479980469,258.49798962340253,257.59008732323844,258.3911568162417,46943500
2018-08-29,259.4414978027344,259.67290099667093,258.0262685730959,258.26658129251797,61485500
2018-08-30,258.3912048339844,259.334691082015,257.79486415657135,258.96087125863164,61229500
2018-08-31,258.4000549316406,258.8450965373461,257.49217983474773,257.98171473575013,66140800
2018-09-04,257.955078125,258.3111060663628,256.9492794973367,257.9817795415224,57594400
2018-09-05,257.2607727050781,257.8037376378542,256.2460918774304,257.59900870202284,72452400
2018-09-06,256.4863586425781,257.6701572566423,255.45385894961115,257.36753225126637,65909900
2018-09-07,255.988037109375,256.96713445732826,255.19584970319636,255.43618964867258,73524800
2018-09-10,256.4329833984375,257.26966380574373,256.2371640017662,257.00262253945493,50210900
2018-09-11,257.278564453125,257.72360609871987,255.43611268438386,255.78323104309095,50530500
2018-09-12,257.3408508300781,257.94610088783645,256.54869090572635,257.2874480110514,59810800
2018-09-13,258.8629455566406,259.0498826297883,258.1241882799189,258.40902148960026,51034200
2018-09-14,258.9073791503906,259.2544974381249,258.1241016681851,259.06758759088336,55079900
2018-09-17,257.5367126464844,258.8896295566743,257.260788981664,258.8540457802503,68244000
2018-09-18,258.9341125488281,259.53045309429,257.7235852458988,257.7502866559466,61930400
2018-09-19,259.21002197265625,259.6283621492752,258.86287649786954,258.9875011800543,49080600
2018-09-20,261.310546875,261.63099086965786,259.2277559808422,260.47389387174013,100360600
2018-09-21,261.0718994140625,262.17166760900335,260.91096571318764,262.0554286185444,105479700
2018-09-24,260.20458984375,260.6337736336378,259.62342222083555,260.4907123703419,53409600
2018-09-25,259.96319580078125,260.7678915515337,259.7217952613995,260.6606024229196,44370000
2018-09-26,259.18524169921875,261.2953333352342,258.76500788545115,260.10617614818113,79739700
2018-09-27,259.9095764160156,261.0003948061798,259.38205329179306,259.6592259962803,59249500
2018-09-28,259.9364318847656,260.43713278815665,259.2479749641412,259.28371982427427,70091400
2018-10-01,260.8394470214844,261.9123656398144,260.1688626527227,261.1791868479595,62078900
2018-10-02,260.6874694824219,261.40274865347465,260.3119574677722,260.6874694824219,47258200
2018-10-03,260.8304748535156,262.1626936205967,260.4728353446648,261.742459694007,64694600
2018-10-04,258.7919921875,260.4013841959521,257.200472610731,260.3477396147474,111545900
2018-10-05,257.3435363769531,259.53409622678464,255.9129505301548,259.015522841475,105951700
2018-10-08,257.3435363769531,257.7011760171138,255.26918826340332,256.6550521013344,87742200
2018-10-09,256.9678955078125,258.2732919574935,256.4046003361561,256.95897293848816,74339000
2018-10-10,248.8314971923828,256.52981998628184,248.45598522359631,256.45827570622384,214731000
2018-10-11,243.35061645507812,249.36797624859483,241.73224769141424,247.7406849143164,274840500
2018-10-12,246.73037719726562,247.74965134897252,243.5294388828034,247.46352877489144,183186500
2018-10-15,245.344482421875,247.70495269124174,245.25506570812928,246.37270641457565,102263700
2018-10-16,250.7091522216797,251.0846914965767,246.83765690679488,247.31153546431403,118255800
2018-10-17,250.7538604736328,251.37972284928375,248.169862262265,250.74491061710347,110626000
2018-10-18,247.1326904296875,250.41409532236906,245.85411609877445,249.81502793931395,134557500
2018-10-19,246.99855041503906,249.72558231964302,246.30114383472474,247.78537369255162,139901600
2018-10-22,245.88990783691406,247.9910505580013,245.35343483500122,247.6691831285438,82415800
2018-10-23,244.6381072998047,245.76469777802023,240.16754481310545,242.25979206869093,146352700
2018-10-24,237.22592163085938,244.77223288692176,236.6715762779976,244.38774379619645,177806700
2018-10-25,241.48187255859375,243.02869688211197,238.0395615395642,239.06778537457873,138061500
2018-10-26,237.23483276367188,242.3044621134249,234.51675069447572,237.76238309521,201574600
2018-10-29,235.92050170898438,241.63389345263403,232.33512928208398,240.33741946507135,160749100
2018-10-30,239.41647338867188,239.7294181935654,235.25885608407432,235.75063428780575,157116000
2018-10-31,241.97366333007812,244.29836122091498,241.51765723653418,241.99153575655438,128296300
2018-11-01,244.54872131347656,244.74542715709984,241.75014479171543,242.84096314523563,99495000
2018-11-02,243.10028076171875,246.08661348355187,241.04380547050945,245.65742962515986,122634100
2018-11-05,244.44137573242188,244.99572099476651,242.6173789933023,243.59195812970532,65622500
2018-11-06,245.98826599121094,246.14919971828405,244.3162797144845,244.37887414817484,60085900
2018-11-07,251.25457763671875,251.33504449227462,247.74069456054798,248.16987840966226,102752100
2018-11-08,250.79855346679688,251.44231555109874,249.6540905709433,250.44983649831565,65584900
2018-11-09,248.34877014160156,249.67203956961532,246.93605669377115,249.4842835292375,98812600
2018-11-12,243.70831298828125,248.08051004242617,243.18971232543558,247.83910942871492,99673600
2018-11-13,243.2521514892578,246.17588842250763,242.52792282426805,244.1730859204261,98176600
2018-11-14,241.58920288085938,245.5322149037344,240.02450604169874,245.1298806596387,125335900
2018-11-15,244.110595703125,244.57555168678502,238.73699789549096,240.31956726733938,135101400
2018-11-16,244.7454071044922,245.65739196685243,242.49222630102577,243.0108267945188,126668000
2018-11-19,240.6056365966797,244.43243632751881,239.68470197622042,244.13736397453232,103061700
2018-11-20,236.15298461914062,238.72803293569123,235.28569441927667,237.26167536637587,136021300
2018-11-21,236.9577178955078,238.8621821512644,236.9487953238471,237.70876922566572,75563700
2018-11-23,235.37510681152344,236.77886993263593,235.21417311622506,235.31251239019173,42807900
2018-11-26,239.1750946044922,239.39862273029078,237.24380832325457,237.63722000755195,79981400
2018-11-27,239.97982788085938,239.97982788085938,237.52996797104825,238.13795801950243,75502400
2018-11-28,245.5054168701172,245.5054168701172,239.91721332115097,241.052753745437,127629600
2018-11-29,244.96897888183594,246.37271492011982,243.58308798630722,244.72755101777267,82346400
2018-11-30,246.4620819091797,247.02537709680527,244.49505096649693,244.8169183387713,98204200
2018-12-03,249.72561645507812,250.70914568640916,248.12517468688583,250.60185654956373,103176300
2018-12-04,241.6339111328125,249.32328434487002,241.32096629021183,248.89410050763345,177986000
2018-12-06,241.267333984375,241.38357298491903,234.65090638603704,237.7624279703183,204185400
2018-12-07,235.66123962402344,242.50119483388949,234.82077168595902,240.92754809263727,161018900
2018-12-10,236.1082763671875,237.08285564331834,231.23535270038732,235.48238675059346,151445900
2018-12-11,236.16192626953125,239.5058981078353,234.68664618122926,239.31814213307055,121504400
2018-12-12,237.35105895996094,240.5162243480066,237.2705921220628,239.1482335314507,97976700
2018-12-13,237.27064514160156,239.16615939870508,236.1530044441443,238.29886912603226,96662700
2018-12-14,232.88943481445312,236.07247245977194,232.335089547233,235.11576573801213,116961100
2018-12-17,228.320556640625,233.0504055160485,226.68432921377234,231.93276494932454,165492300
2018-12-18,228.07020568847656,230.63631770070154,226.46080054770746,229.96573336230384,134515100
2018-12-19,224.65467834472656,231.93275278788266,222.94693401705405,228.1506611284641,214992800
2018-12-20,220.997802734375,224.97660095026527,218.74463523338065,223.40296773540618,252053400
2018-12-21,216.46963500976562,224.5726410343925,215.8221135995942,221.90161864812129,255345600
2018-12-24,210.74986267089844,216.59553190691585,210.6869164457219,214.9767284508546,147311600
2018-12-26,221.39801025390625,221.39801025390625,210.22828499689444,212.21581893001292,218485400
2018-12-27,223.09774780273438,223.29558861864206,214.9048161356882,218.1514117819056,186267300
2018-12-28,222.8098907470703,226.09245277049376,221.64075436792595,224.4556728178846,153100200
2018-12-31,224.761474609375,225.00429854853064,222.55810980899943,224.4377139314152,144299400
2019-01-02,224.9952850341797,225.92161131474955,221.19110755287167,221.21808646444003,126925200
2019-01-03,219.62635803222656,223.54745474711982,219.14070999665515,223.24167076360362,144140700
2019-01-04,226.9828338623047,227.63035522945364,222.2883108118463,222.66602932222597,142628800
2019-01-07,228.7725067138672,230.1844534606042,226.35329691052422,227.25263059368558,103139100
2019-01-08,230.92193603515625,231.4075839847001,228.43079122383966,230.96691919363616,102512600
2019-01-09,232.00112915039062,232.84650507308868,230.40031616931114,231.63239901853396,95006600
2019-01-10,232.81954956054688,233.071361938652,229.77979678131976,230.46329928424396,96823900
2019-01-11,232.90948486328125,232.93646378032568,231.155772918923,231.74033441854561,73858100
2019-01-14,231.48855590820312,232.2979509834305,230.5982240700025,231.00290788486896,70908200
2019-01-15,234.14151000976562,234.4562822612293,231.85719496385295,231.86619708247534,85208300
2019-01-16,234.7081756591797,235.59850745490763,234.36642437926585,234.57325361516615,77636700
2019-01-17,236.48878479003906,237.3521649127297,233.79078365897607,233.83576681178585,96118400
2019-01-18,239.6364288330078,240.10409988077626,236.52474219082225,238.3054326397814,127900300
2019-01-22,236.3988494873047,238.37739465805262,234.78005976250157,238.16156334687548,115531200
2019-01-23,236.8935089111328,238.13459389066648,234.4203410722178,237.43311465599373,86030300
2019-01-24,237.01937866210938,237.60396750624668,235.69735706430419,236.71360850659136,59204100
2019-01-25,239.02491760253906,239.85231670994912,237.11833448668798,238.8720187924624,96883400
2019-01-28,237.20831298828125,237.27124550131185,235.43662414673517,236.87556384393622,85613700
2019-01-29,236.8935089111328,237.91873512542915,236.05713510161692,237.35217791108784,66136300
2019-01-30,240.64373779296875,241.48911380158674,237.64896816981542,238.4134074259688,92473700
2019-01-31,242.75714111328125,243.242789000137,240.3649101575307,240.5807689102925,104012100
2019-02-01,242.87405395507812,243.89930753479095,242.0826359171565,242.9549906936629,85782500
2019-02-04,244.58282470703125,244.64578466307475,242.24455122183585,242.91905160532545,60744800
2019-02-05,245.60809326171875,245.91386349386454,244.51090480731688,245.01452959502666,79552800
2019-02-06,245.2842559814453,245.8238616716805,244.54682323179225,245.3292391321648,58347800
2019-02-07,242.94606018066406,244.21409676113956,241.28228706380753,243.66551628474147,95482000
2019-02-08,243.24278259277344,243.34169612417344,240.86852849334147,241.6959275585791,75788900
2019-02-11,243.37771606445312,244.16013210328512,242.8471123995612,243.89934505400134,68021400
2019-02-12,246.50743103027344,246.8851359042388,244.92459456091356,244.9965566434261,72270200
2019-02-13,247.30775451660156,248.15313035310444,246.92104762950575,247.3437355477572,65277200
2019-02-14,246.75924682617188,247.89241635465862,245.40124381635005,246.219640981869,83234400
2019-02-15,249.44815063476562,249.48413166269236,248.3329857783819,248.53981493662437,97088700
2019-02-19,249.8798828125,250.53637887145172,248.63879787162224,248.64779999149417,59120800
2019-02-20,250.38351440429688,250.84218340260153,249.34028395344964,249.84390866137753,76610800
2019-02-21,249.49322509765625,250.10476556882577,248.53093122815866,249.74503749434328,64214700
2019-02-22,251.04010009765625,251.23792722538138,249.4752403110991,250.11375975151603,78114600
2019-02-25,251.38177490234375,252.9915900955277,251.30083815347834,252.4699885654542,69030700
2019-02-26,251.2019500732422,252.08327972499873,250.8242177614234,251.03107443759706,56844100
2019-02-27,251.09402465820312,251.44475059190296,249.54716932138058,250.48245677490766,56921600
2019-02-28,250.6263427734375,251.31884738106405,250.30259577155252,250.87815514562257,69268300
2019-03-01,252.19117736816406,252.60486320041778,250.75223790692678,252.20915416244034,78880500
2019-03-04,251.2738494873047,253.49520499382757,248.9715572350569,253.25239475665288,106494600
2019-03-05,250.93212890625,251.59765463929452,250.3835484141846,251.3998000881989,59114600
2019-03-06,249.41226196289062,251.0580583928044,249.08851492811652,251.0490562711186,75039800
2019-03-07,247.32579040527344,249.10645371581236,246.48041446058755,248.96255701826064,94885100
2019-03-08,246.8311309814453,247.0020065879514,244.99650990972904,245.4641535748844,85795800
2019-03-11,250.4105224609375,250.57239596900504,247.52366845176758,247.55064736977883,65098900
2019-03-12,251.3547821044922,251.8764110512473,250.77922277362813,250.96807517721766,79667500
2019-03-13,253.01852416992188,253.95383884464096,252.0832094952028,252.24511040972988,80639200
2019-03-14,252.8566436767578,253.4681839509195,252.41597898588896,253.04549605206103,67518400
2019-03-15,254.10589599609375,254.91885592443595,253.22065703577186,253.41036881993827,81309000
2019-03-18,255.02732849121094,255.32543135233848,254.09693551304227,254.3227593190675,62199800
2019-03-19,255.09059143066406,256.8610425293925,254.19633789009964,256.09326356478704,90268100
2019-03-20,254.3227996826172,256.0842366757246,253.2117640231255,254.87382419129077,84609200
2019-03-21,257.1951599121094,257.60162606639886,253.4555058944144,253.50068717802785,79550400
2019-03-22,252.24514770507812,256.3551292373743,252.18191043439597,255.831230227211,122659300
2019-03-25,252.05548095703125,253.0942648439281,250.79087328748815,251.90190865562474,85575200
2019-03-26,253.93431091308594,254.8918015017538,252.5251727800888,253.8168781409398,68125900
2019-03-27,252.60647583007812,254.51244287560738,251.05280711465497,253.92527899209728,72224700
2019-03-28,253.56398010253906,254.0156276886976,252.08259035445718,253.2388070723678,56238500
2019-03-29,255.16275024414062,255.48792317241816,253.95233840048704,255.08145701207124,82186800
2019-04-01,258.1887512207031,258.4868539541849,256.89704621927086,257.168051210288,77617900
2019-04-02,258.3152160644531,258.5500815346059,257.5203122267389,258.37845331662805,40070400
2019-04-03,258.7218322753906,259.93224457735374,258.11661234121766,259.53479247027536,68243200
2019-04-04,259.40838623046875,259.66130785919063,258.3515459686769,259.0470735560646,48997500
2019-04-05,260.6638488769531,260.7180443724978,259.78765161047926,260.07671263096836,58621700
2019-04-08,260.8625793457031,260.97097033864685,259.57988827432314,260.23930356989985,53566300
2019-04-09,259.5257263183594,260.22125365722127,258.9747295108935,259.8960806363654,66142300
2019-04-10,260.41094970703125,260.50128472947773,259.52571059326135,259.94121861686097,52601500
2019-04-11,260.3387756347656,260.9078561826234,259.7696950869079,260.8988144068194,55093100
2019-04-12,262.1000671386719,262.38008636907847,260.38381223949034,261.955536638079,69727800
2019-04-15,261.9284362792969,262.27169276898394,261.1244905464641,262.17231599052894,49596700
2019-04-16,262.1000671386719,262.86787336278246,261.50388916111683,262.81367787085696,52153200
2019-04-17,261.45880126953125,263.2473080861286,261.0432656383138,263.22021033334323,58268300
2019-04-18,261.9737243652344,262.24472952753035,260.7452558419348,262.0460034350686,68708500
2019-04-22,262.1994323730469,262.35300465380254,261.1154949019298,261.2058299161169,40160100
2019-04-23,264.5570983886719,264.79196395818724,262.3349999505187,262.56983795365267,52246600
2019-04-24,263.9699401855469,264.8099980227635,263.82540965983554,264.47578324234695,50392900
2019-04-25,263.8072509765625,264.46666614360726,262.6149227202109,263.8704882322458,57770900
2019-04-26,265.0357971191406,265.1080485920783,263.0756347817953,263.8524828393526,50916400
2019-04-29,265.45135498046875,265.9752816316039,265.03584690867245,265.12618194159734,57197700
2019-04-30,265.5868225097656,265.87588356545854,263.68992480193225,265.10807719656526,81111700
2019-05-01,263.59063720703125,266.4269980889262,263.58159543148736,266.2192302161388,71671900
2019-05-02,263.02142333984375,264.3944493398097,261.52195037830853,263.4730708258589,65030200
2019-05-03,265.5958251953125,265.8758444373118,263.12981994511233,264.5028459743998,56543700
2019-05-06,264.5028991699219,264.94550498344347,260.961969962606,261.2781287864276,107198100
2019-05-07,260.08575439453125,262.6872487218335,258.17077317203905,262.0910706412951,144729900
2019-05-08,259.7243957519531,261.44065064289265,259.1282177772611,259.7243957519531,91568300
2019-05-09,258.9385681152344,259.54376037505875,255.9034823450365,257.6468627808602,103471100
2019-05-10,260.2392272949219,260.99799158951436,255.00010111839975,257.99904635395706,112429300
2019-05-13,253.699462890625,256.07513354849414,252.85940501608448,255.10862868732505,127290500
2019-05-14,255.99378967285156,257.5294021525293,254.59369349213796,254.72014045376295,77003200
2019-05-15,257.4933166503906,258.1346484967642,254.1511135247501,254.35888133588776,73956400
2019-05-16,259.87799072265625,261.2419474705376,258.1255961620787,258.197847635152,76749600
2019-05-17,258.1979064941406,260.69101016233884,257.54753282271423,257.5656163698874,100353000
2019-05-20,256.4906005859375,258.30620460894744,255.74085037386357,256.58994979412614,62877600
2019-05-21,258.8031005859375,259.18246910932857,257.93591739971197,258.1888389374327,46847100
2019-05-22,258.0082092285156,258.9656999234851,257.5294638810309,257.8456227104374,49482500
2019-05-23,254.85569763183594,255.82220245691744,253.43751768171634,255.77704872760327,98733800
2019-05-24,255.43380737304688,256.71649864517656,254.8105314996968,256.3009630186892,55268100
2019-05-28,253.0580291748047,256.6712083243757,253.03997320294977,255.71371805504893,70029400
2019-05-29,251.3599090576172,252.34449737537452,249.95077095455366,251.93803113393957,104972900
2019-05-30,252.0464630126953,252.95880000207907,250.94444174654242,252.1187145007656,62523800
2019-05-31,248.65003967285156,250.3211411709932,248.6229419216981,249.4901250913677,86862800
2019-06-03,248.0177001953125,249.80620654776033,246.68081374995703,248.68612963480317,96428000
2019-06-04,253.40145874023438,253.53694753764165,249.8695704004149,250.32121810269786,77231900
2019-06-05,255.59645080566406,255.62354856417528,253.21176535751633,255.02737031054156,71169700
2019-06-06,257.2584533691406,257.93592474658715,255.2441227826834,255.8944964076873,69430400
2019-06-07,259.8327331542969,260.9166978968223,258.10743684840094,258.2790650587403,74272200
2019-06-10,261.0251770019531,262.69627839166463,260.9348419818432,261.38648951601505,60799100
2019-06-11,260.9620056152344,263.2202438562218,260.3116318991746,262.8498894767337,58641300
2019-06-12,260.5013122558594,261.2871746580643,259.9864273832488,260.72713605264846,47096300
2019-06-13,261.57623291015625,261.93757307230334,260.7090771670483,261.41364637702054,48945200
2019-06-14,261.2872314453125,261.892423915064,260.519424856081,261.2872314453125,52324700
2019-06-17,261.3865051269531,262.154311494177,261.21487684840736,261.52199388202104,39205700
2019-06-18,264.12347412109375,265.1803414868671,262.84982475880395,263.21116484150195,85434800
2019-06-19,264.7196044921875,265.2525451818735,263.2833688912291,264.25891526619915,78674400
2019-06-20,267.2489318847656,267.65542579275825,264.7829533798564,267.4115459877935,116570000
2019-06-21,266.86041259765625,268.24008911239224,266.6425762270279,266.97841653189795,83309500
2019-06-24,266.5335693359375,267.3867707370934,266.37925015779916,267.06910203580264,47582700
2019-06-25,263.91949462890625,266.61533035214427,263.81057645026266,266.58810080748333,82028700
2019-06-26,263.6562194824219,265.32636261689703,263.5473013193722,264.8180593890328,51584900
2019-06-27,264.59112548828125,265.09942869342365,264.03744895071253,264.4186625043458,40355200
2019-06-28,265.9527282714844,266.4519458621194,265.0541255281596,265.5714869164789,59350900
2019-07-01,268.3672180175781,269.5109145314367,267.15997665284783,269.29305042851337,78705600
2019-07-02,269.0660705566406,269.12052964557455,267.47761582834625,268.32175940727416,61504500
2019-07-03,271.21722412109375,271.2353956134487,269.6015402269086,269.7467736635196,40898900
2019-07-05,270.9087219238281,271.07212691821906,268.6849015551727,269.9828895577444,51677300
2019-07-08,269.4200744628906,270.72714796001725,268.87545588901264,269.5925374729595,45841800
2019-07-09,269.75604248046875,270.0555676026963,268.20390235526975,268.25836146840203,41101300
2019-07-10,271.0447998046875,271.9978891745502,270.2914306765405,270.8269634689244,58448500
2019-07-11,271.68017578125,271.92524164370593,270.67265509070546,271.6892615281569,50826100
2019-07-12,272.89642333984375,272.9690539005214,271.86167330395045,272.1702839357236,40326000
2019-07-15,272.9873046875,273.3322307348053,272.47900136529853,273.3322307348053,33900000
2019-07-16,272.1068115234375,273.10527424510934,271.79820080954806,272.89649595316206,36650100
2019-07-17,270.2552490234375,272.2430896715758,270.2552490234375,272.0797123389663,36036300
2019-07-18,271.2444763183594,271.6257175838672,269.3111235518029,269.755881944522,51392600
2019-07-19,269.73779296875,272.370083973612,269.5653299445961,272.3428544277168,58678600
2019-07-22,270.40045166015625,270.94507040709675,269.6198526932277,270.137214187384,43638100
2019-07-23,272.3337707519531,272.3337707519531,270.6908568360475,271.52594241727843,44564500
2019-07-24,273.6136169433594,273.6136169433594,271.4805434806,271.57131786846395,47213200
2019-07-25,272.3064880371094,273.21417633056643,271.4986321597174,273.15971724899487,55394100
2019-07-26,274.13092041015625,274.33061292090946,272.8692205239323,272.9963101673414,45084100
2019-07-29,273.63177490234375,274.1310202112064,273.07809819849047,274.0130162709215,38126500
2019-07-30,272.9601135253906,273.3685844705238,271.8436465890288,272.2248879845169,45849000
2019-07-31,269.9737548828125,273.3957578882141,267.9496274737114,273.20512337938123,104245200
2019-08-01,267.6228332519531,273.09619296523925,266.8240630615481,270.1280619945052,142646600
2019-08-02,265.6077880859375,266.96932075211555,264.04656285403524,266.72425484436656,116749700
2019-08-05,257.6201477050781,261.6048856764327,255.7139963816753,261.495967492316,178745400
2019-08-06,261.2327575683594,261.450621659971,258.03770379610796,259.51724058710084,120711700
2019-08-07,261.3870849609375,262.15862580427233,256.00449825818504,258.1466300392057,140572300
2019-08-08,266.5154113769531,266.5154113769531,262.3309819687208,262.88465848806237,87713900
2019-08-09,264.7001037597656,266.17055463004124,262.9119563890154,265.5714769235487,93730000
2019-08-12,261.4778137207031,264.6910108313881,260.52472424513167,263.19333045600746,65527600
2019-08-13,265.54425048828125,266.996557578567,260.83334511879997,261.1782711690439,94299800
2019-08-14,257.6927795410156,262.0859888967514,257.56571754542455,261.4778530669701,135622100
2019-08-15,258.37347412109375,259.2721043920192,256.3221173591758,258.58225240634897,99556600
2019-08-16,262.1858215332031,262.62149427289495,258.4279779506377,260.03460427961306,83018300
2019-08-19,265.3445129394531,266.0252791757126,264.53668474332534,265.21745097958484,53571800
2019-08-20,263.311279296875,265.37172163796004,263.1842173469865,264.83618889821844,51596400
2019-08-21,265.4534912109375,265.8256190891251,264.7908686879268,265.480720755694,49524700
2019-08-22,265.3717956542969,266.796873242522,263.59273395652144,266.16150791497233,51666400
2019-08-23,258.5550537109375,265.734872485339,257.30243925086523,264.06472910539344,149161500
2019-08-26,261.41424560546875,261.41424560546875,259.2176276035025,260.75162313576504,72423800
2019-08-27,260.3885803222656,263.1842762508869,259.626125350947,262.8121206636148,66668900
2019-08-28,262.2221984863281,262.3855758021285,258.9181983643534,259.72605459324495,59696700
2019-08-29,265.5715026855469,266.0979775546509,263.78335514133585,264.7909038319558,57899400
2019-08-30,265.4534912109375,267.07823354882765,264.51857324036206,267.0600897524742,62901200
2019-09-03,263.90130615234375,264.66376105424365,262.56700314890634,263.74701464267685,69101400
2019-09-04,266.8967590332031,266.91490283272105,265.3264478104966,266.0798448475791,46887300
